Latitude,Longitude
27.35076,-99.02451
27.3467,-99.04018
27.39487,-98.94087
27.29576,-98.96893
27.30339,-98.98702
27.31154,-98.97721
27.30619,-99.02811
27.27317,-99.05465
27.27783,-99.03137
27.28917,-98.97292
27.32983,-99.03875
27.28583,-98.98515
27.389,-98.97347
27.33191,-98.94024
27.37554,-98.92431
27.36843,-98.99093
27.27215,-99.06841
27.3519,-99.00842
27.31669,-98.9963
27.34584,-98.98267
27.32053,-99.00953
27.31827,-98.94726
27.32799,-98.94079
27.38488,-99.01687
27.34919,-99.02793
27.29474,-99.01696
27.30425,-99.00937
27.31191,-99.01923
27.36443,-98.92514
27.29581,-98.98107
27.37173,-99.00067
27.31257,-99.02446
27.37809,-99.02355
27.32769,-99.04082
27.30815,-98.98019
27.36476,-98.99321
27.29291,-98.9708
27.38143,-98.91462
27.33536,-98.92254
27.32676,-99.0029
27.31696,-99.01847
27.36844,-98.92465
27.32733,-98.92508
27.33321,-98.98473
27.37407,-98.96894
27.3118,-99.00452
27.39251,-98.94333
27.38208,-99.02042
27.36288,-98.9337
27.33249,-98.98876
27.36961,-98.98638
27.33121,-98.97715
27.35079,-99.01193
27.34273,-98.94972
27.37384,-98.96252
27.3645,-99.00423
27.28906,-98.99838
27.3424,-98.98486
27.32017,-98.94371
27.39447,-99.005
27.39038,-99.00568
27.3086,-99.0257
27.31877,-99.05061
27.37706,-98.92063
27.3321,-99.03645
27.32895,-98.99477
27.32469,-98.92783
27.35916,-99.00234
27.31585,-98.95052
27.35199,-98.98416
27.35766,-98.9319
27.29658,-99.01259
27.28769,-99.03778
27.31221,-99.00019
27.37416,-98.9578
27.38384,-98.95104
27.37943,-98.91806
27.28715,-98.99178
27.29523,-99.02243
27.37743,-98.98843
27.37529,-98.98215
27.34111,-98.9226
27.35035,-99.0174
27.32562,-99.04325
27.36603,-99.0008
27.3952,-98.93594
27.38979,-98.94569
27.35456,-98.93856
27.29346,-98.99741
27.49009,-98.8664
27.42799,-98.98821
27.48885,-98.86985
27.41781,-98.91009
27.46983,-98.90984
27.42637,-98.91
27.46983,-98.89735
27.42104,-98.90714
27.44727,-98.92819
27.49907,-98.88776
27.42255,-98.9262
27.50987,-98.89751
27.40107,-98.93472
27.43978,-98.96458
27.52666,-98.9103
27.5039,-98.87226
27.43632,-98.97118
27.39661,-98.88577
27.49187,-98.92298
27.49737,-98.91361
27.41238,-98.9454
27.44761,-98.95373
27.49502,-98.91608
27.40836,-98.94669
27.40034,-98.88308
27.4303,-98.95155
27.42864,-98.96101
27.43558,-98.93601
27.48515,-98.8817
27.42819,-98.98325
27.38905,-98.90561
27.43525,-98.90344
27.53081,-98.9266
27.4875,-98.87322
27.50559,-98.90282
27.53346,-98.92458
27.43529,-98.97539
27.42826,-98.97864
27.49394,-98.91995
27.52902,-98.90328
27.44564,-98.95657
27.39386,-98.88824
27.39228,-98.89678
27.43353,-98.93918
27.44936,-98.94605
27.50124,-98.88515
27.46273,-98.91412
27.38582,-98.91411
27.50176,-98.90847
27.50441,-98.86815
27.48972,-98.92576
27.52794,-98.90687
27.42843,-98.96523
27.43229,-98.90623
27.44417,-98.93036
27.49693,-98.89042
27.49015,-98.89215
27.42965,-98.90824
27.51324,-98.88523
27.42834,-98.97394
27.42843,-98.96963
27.46106,-98.90057
27.4179,-98.94132
27.39017,-98.90113
27.44941,-98.95039
27.42063,-98.93656
27.46974,-98.90156
27.50292,-98.87595
27.52596,-98.92486
27.49908,-98.91054
27.50115,-98.87901
27.51215,-98.88918
27.5383,-98.92011
27.38892,-98.91113
27.43801,-98.96768
27.50807,-98.90054
27.48242,-98.88357
27.46361,-98.90993
27.42517,-98.92137
27.40494,-98.91844
27.42942,-98.95599
27.42081,-98.93098
27.49394,-98.89202
27.46043,-98.90453
27.5217,-98.91899
27.43069,-98.94704
27.50616,-98.86512
27.54077,-98.91776
27.41536,-98.94375
27.39257,-98.89185
27.48135,-98.88717
27.44112,-98.93214
27.46984,-98.91412
27.40875,-98.91842
27.50314,-98.90511
27.47858,-98.88906
27.48699,-98.87879
27.43193,-98.94274
27.4048,-98.93142
27.51445,-98.88156
32.40698,-102.96315
32.38435,-102.92496
32.39048,-102.93865
32.36964,-102.87983
32.4563,-102.92864
32.34495,-102.88839
32.4016,-102.94979
32.37059,-102.95831
32.37224,-102.88631
32.33477,-102.93485
32.41227,-102.97578
32.40958,-102.96951
32.36503,-102.93401
32.3846,-102.93127
32.3825,-102.91679
32.47229,-103.02278
32.34618,-102.89452
32.46151,-102.97393
32.34372,-102.88247
32.47215,-103.02836
32.32863,-102.90802
32.45626,-102.92177
32.45625,-102.95953
32.39398,-102.94371
32.34391,-102.87719
32.45885,-102.96793
32.34857,-102.90718
32.33191,-102.92432
32.46914,-103.00587
32.36349,-102.92801
32.38009,-102.9018
32.36623,-102.86739
32.46394,-102.99057
32.36844,-102.94683
32.3475,-102.90076
32.36675,-102.94027
32.4674,-102.99989
32.32955,-102.91401
32.37883,-102.89479
32.36332,-102.92276
32.45602,-102.94486
32.37071,-102.96543
32.33328,-102.92995
32.33574,-102.94066
32.37058,-102.97221
32.45657,-102.93755
32.33067,-102.91938
32.36795,-102.87361
32.4704,-103.01171
32.37094,-102.97755
32.45536,-102.95112
32.41501,-102.98215
32.47194,-103.01763
32.46281,-102.98384
32.38178,-102.91017
32.40451,-102.95652
32.36985,-102.95177
34.69059,-102.27791
34.70522,-102.2803
34.71177,-102.21201
34.69122,-102.31622
34.73114,-102.18778
34.72934,-102.22228
34.72007,-102.25852
34.70522,-102.27838
34.73417,-102.19638
34.70857,-102.28404
34.71402,-102.21918
34.69109,-102.30695
34.6905,-102.25373
34.69935,-102.2091
34.72297,-102.27468
34.69048,-102.25673
34.71613,-102.31344
34.69915,-102.20622
34.74374,-102.32588
34.69875,-102.2012
34.72965,-102.30287
34.72546,-102.28841
34.70303,-102.3161
34.69066,-102.28081
34.72109,-102.19704
34.70387,-102.2326
34.7356,-102.20253
34.70509,-102.26813
34.69027,-102.24403
34.71875,-102.1853
34.68998,-102.2122
34.70953,-102.20912
34.73034,-102.22508
34.70411,-102.24757
34.69043,-102.25115
34.69119,-102.30998
34.70406,-102.23838
34.73011,-102.22958
34.72744,-102.29702
34.6928,-102.2919
34.70108,-102.2234
34.69064,-102.27502
34.71125,-102.29459
34.71571,-102.31078
34.73159,-102.23792
34.69183,-102.28666
34.70903,-102.19892
34.74247,-102.32072
34.71663,-102.24722
34.71763,-102.31647
34.71267,-102.30093
34.71996,-102.25332
34.72477,-102.28579
34.73336,-102.18125
34.74387,-102.33125
34.6913,-102.28957
34.73341,-102.17615
34.7201,-102.2664
34.70404,-102.23549
34.70908,-102.28666
34.70042,-102.21743
34.70282,-102.30689
34.70506,-102.25924
34.73077,-102.18538
34.71079,-102.29189
34.70419,-102.24423
34.73352,-102.19367
34.70187,-102.30433
34.70139,-102.2264
34.69125,-102.31307
34.73422,-102.3161
34.68996,-102.2152
34.71975,-102.19461
34.70511,-102.27517
34.72355,-102.27746
34.70509,-102.26628
34.69025,-102.24115
34.72813,-102.21626
34.69014,-102.23442
34.68982,-102.19452
34.68998,-102.20306
34.69053,-102.27189
34.72202,-102.27176
34.71542,-102.23459
34.7005,-102.22078
34.69016,-102.23123
34.70412,-102.24134
34.74371,-102.32861
34.69999,-102.21465
34.70503,-102.25651
34.71183,-102.2973
34.7156,-102.23766
34.69822,-102.29974
34.73164,-102.2412
34.71981,-102.25025
34.71491,-102.22154
34.73243,-102.31394
34.73132,-102.31126
34.6899,-102.20648
34.7309,-102.23226
34.68992,-102.20941
34.73858,-102.21166
34.71877,-102.18792
34.70993,-102.28919
34.69449,-102.2945
34.71505,-102.2314
34.72746,-102.21373
34.69914,-102.20336
34.70424,-102.25355
34.69064,-102.26055
34.69111,-102.30405
34.69003,-102.21812
34.69022,-102.23814
34.68985,-102.20025
34.72675,-102.29426
34.73632,-102.20548
34.70926,-102.20169
34.69033,-102.24757
34.72242,-102.19948
34.70865,-102.1965
34.74377,-102.32329
34.72107,-102.26916
34.73145,-102.23471
34.7133,-102.21673
34.73153,-102.24427
34.71883,-102.19036
34.72981,-102.30598
34.73903,-102.21414
34.68975,-102.19725
34.73475,-102.19908
34.70295,-102.31339
34.70514,-102.27246
34.73055,-102.30866
34.73697,-102.20835
34.71256,-102.21442
34.69843,-102.19912
34.70815,-102.19413
34.69566,-102.29748
34.72691,-102.21112
34.70295,-102.30975
34.71412,-102.30619
34.71367,-102.30337
34.6973,-102.19457
34.69954,-102.3029
34.71571,-102.22389
34.72461,-102.20545
34.70417,-102.25053
34.7393,-102.21786
34.69059,-102.26898
34.744,-102.33373
34.72031,-102.26175
34.69788,-102.19694
34.70507,-102.26209
34.73351,-102.17873
34.71605,-102.24085
34.7165,-102.2437
34.7285,-102.21875
34.72545,-102.20837
34.69954,-102.21188
34.72593,-102.29123
34.7313,-102.19023
34.72366,-102.203
28.1173,-97.7668
28.09848,-97.73985
28.13845,-97.70499
28.10794,-97.71856
28.15029,-97.74664
28.17928,-97.79074
28.13199,-97.76418
28.16841,-97.79391
28.11757,-97.7244
28.11824,-97.77256
28.14625,-97.73431
28.1347,-97.76156
28.16563,-97.73351
28.13581,-97.72774
28.13682,-97.74262
28.1564,-97.78816
28.08645,-97.79356
28.14873,-97.80611
28.15583,-97.76675
28.16569,-97.79649
28.14825,-97.77373
28.18389,-97.75076
28.10524,-97.72112
28.18402,-97.75958
28.18483,-97.73093
28.12564,-97.73595
28.10788,-97.74887
28.08482,-97.78233
28.17846,-97.70218
28.1688,-97.78486
28.18466,-97.7228
28.09422,-97.79158
28.14579,-97.8129
28.15583,-97.72611
28.1515,-97.73267
28.18476,-97.72687
28.10255,-97.72376
28.148,-97.76489
28.16367,-97.74123
28.17272,-97.81518
28.09129,-97.73173
28.1846,-97.71873
28.13261,-97.71034
28.1122,-97.72952
28.10745,-97.76556
28.14594,-97.80756
28.17416,-97.77969
28.08648,-97.77898
28.12294,-97.7388
28.16562,-97.72429
28.09605,-97.74789
28.1118,-97.80505
28.14098,-97.72147
28.18121,-97.70914
28.1739,-97.70586
28.18163,-97.7878
28.09761,-97.72731
28.17149,-97.78228
28.13255,-97.73014
28.18281,-97.71471
28.12953,-97.73279
28.12348,-97.75615
28.11071,-97.74237
28.08237,-97.72413
28.10875,-97.79871
28.17845,-97.69791
28.09451,-97.72956
28.14411,-97.75218
28.18493,-97.73907
28.17483,-97.77157
28.13041,-97.74751
28.17249,-97.71584
28.12775,-97.75008
28.16612,-97.72923
28.16738,-97.72089
28.13285,-97.74544
28.07406,-97.73055
28.10908,-97.73248
28.12528,-97.75281
28.11169,-97.74759
28.1351,-97.7076
28.18398,-97.75481
28.18383,-97.74667
28.10855,-97.79321
28.12914,-97.76817
28.12055,-97.74134
28.12633,-97.77555
28.1234,-97.76062
28.14213,-97.73702
28.17753,-97.76901
28.08818,-97.73405
28.10647,-97.73497
28.15104,-97.77126
28.15269,-97.70461
28.11097,-97.71568
28.16587,-97.73828
28.1538,-97.72969
28.10166,-97.73762
28.15842,-97.76412
28.15349,-97.74363
28.09378,-97.78682
28.12023,-97.76388
28.14816,-97.71134
28.12826,-97.77235
28.14829,-97.70641
28.13853,-97.75536
28.17382,-97.81095
28.14341,-97.71877
28.18011,-97.77937
28.07108,-97.73286
28.13797,-97.72401
28.17106,-97.79136
28.09525,-97.7421
28.18492,-97.73501
28.17017,-97.81751
28.07678,-97.72811
28.09515,-97.78289
28.09925,-97.75497
28.11779,-97.74388
28.1385,-97.75993
28.11499,-97.72686
28.14725,-97.7494
28.14822,-97.71594
28.1393,-97.7398
33.15743,-98.19014
33.14306,-98.18093
33.12353,-98.17414
33.1409,-98.13957
33.14296,-98.18415
33.17835,-98.18778
33.14201,-98.17014
33.15336,-98.15193
33.16505,-98.15142
33.18956,-98.18507
33.14006,-98.15155
33.11276,-98.1707
33.15315,-98.14798
33.1264,-98.15023
33.14143,-98.1363
33.15241,-98.12715
33.14077,-98.15477
33.14027,-98.1427
33.18821,-98.17101
33.16338,-98.14698
33.14008,-98.16438
33.17476,-98.17983
33.16538,-98.15467
33.12396,-98.16274
33.12355,-98.1659
33.15817,-98.17946
33.14003,-98.14591
33.17318,-98.17368
33.11213,-98.15588
33.15809,-98.19547
33.14227,-98.17724
33.15255,-98.14381
33.13977,-98.15795
33.15714,-98.18372
33.18993,-98.18186
33.15722,-98.18694
33.12671,-98.14704
33.15936,-98.17584
33.14206,-98.17334
33.11173,-98.16192
33.17558,-98.1842
33.17823,-98.19099
33.13961,-98.16117
33.11271,-98.15274
33.19,-98.17771
33.1251,-98.15646
33.16322,-98.14377
33.15241,-98.1307
33.18844,-98.1742
33.15311,-98.15511
33.11118,-98.16509
33.12558,-98.15329
33.11245,-98.14945
33.17389,-98.17678
33.12346,-98.17091
33.25647,-99.47351
33.26808,-99.47795
33.26771,-99.49056
33.23823,-99.3627
33.24739,-99.50819
33.24303,-99.39012
33.25764,-99.47895
33.22074,-99.39801
33.2304,-99.45521
33.24051,-99.4099
33.2094,-99.39001
33.1987,-99.3783
33.23029,-99.3914
33.249,-99.48179
33.27674,-99.44117
33.2117,-99.38649
33.25285,-99.41251
33.26868,-99.49506
33.25719,-99.51509
33.24869,-99.49629
33.2136,-99.37379
33.2596,-99.51169
33.21899,-99.40862
33.24121,-99.3805
33.26201,-99.38941
33.24589,-99.4902
33.1974,-99.38658
33.25191,-99.40785
33.26673,-99.48602
33.2503,-99.44141
33.28063,-99.41835
33.26097,-99.39885
33.27379,-99.40582
33.24431,-99.39481
33.24477,-99.43116
33.24441,-99.41634
33.23332,-99.44729
33.23678,-99.42247
33.24817,-99.51246
33.26604,-99.48145
33.22822,-99.40373
33.2619,-99.39413
33.27231,-99.39605
33.20109,-99.37529
33.23091,-99.45038
33.28599,-99.4043
33.24122,-99.4053
33.2634,-99.38501
33.27855,-99.39345
33.28683,-99.40905
33.24107,-99.46489
33.2323,-99.38754
33.23944,-99.46907
33.25659,-99.42829
33.21359,-99.36969
33.28019,-99.43263
33.25658,-99.49363
33.22872,-99.41828
33.1986,-99.3827
33.2469,-99.50349
33.26567,-99.381
33.25616,-99.42352
33.2494,-99.4367
33.25076,-99.4462
33.25745,-99.41882
33.2465,-99.48549
33.27372,-99.45147
33.23037,-99.39874
33.209,-99.3941
33.19829,-99.39059
33.27619,-99.44659
33.27744,-99.43639
33.22614,-99.42201
33.24156,-99.46025
33.2154,-99.38189
33.23916,-99.44358
33.25211,-99.46161
33.22823,-99.41347
33.26113,-99.40364
33.27442,-99.41065
33.25239,-99.45698
33.22599,-99.4279
33.25704,-99.48335
33.24312,-99.3764
33.23917,-99.36736
33.25147,-99.45219
33.27321,-99.40104
33.24791,-99.40138
33.2021,-99.37109
33.2648,-99.37622
33.21981,-99.40363
33.28121,-99.42303
33.23633,-99.37097
33.24207,-99.38461
33.26066,-99.4083
33.25633,-99.50178
31.2917,-102.19059
31.2058,-102.23889
31.2404,-102.23719
31.28487,-102.19373
31.29269,-102.19009
31.24139,-102.24429
31.20779,-102.25679
31.23828,-102.24798
31.2834,-102.17809
31.2989,-102.18689
31.277,-102.19879
31.18594,-102.14986
31.28689,-102.19275
31.228,-102.13649
31.23538,-102.13723
31.28277,-102.19475
31.2601,-102.23309
31.269,-102.23279
31.2457,-102.23109
31.2067,-102.23299
31.2161,-102.26749
31.2284,-102.25729
31.3007,-102.18679
31.21127,-102.26525
31.20883,-102.2545
31.2541,-102.23379
31.23243,-102.14095
31.18639,-102.14866
31.2613,-102.22649
31.24859,-102.23599
31.2806,-102.16342
31.2224,-102.26209
31.29306,-102.15263
31.1877,-102.14459
31.2462,-102.23879
31.20639,-102.23499
31.2378,-102.24019
31.21054,-102.24789
31.27408,-102.23257
31.22509,-102.25285
31.24069,-102.24519
31.22554,-102.13912
31.217,-102.26679
31.27989,-102.18219
31.20919,-102.25329
31.21619,-102.25969
31.2858,-102.19329
31.2327,-102.2544
31.23159,-102.25509
31.187,-102.14619
31.2298,-102.24929
31.22135,-102.16063
31.22644,-102.13836
31.21516,-102.2682
31.2335,-102.25349
31.2179,-102.26599
31.2095,-102.22039
31.2694,-102.20449
31.2334,-102.24529
31.25253,-102.23417
31.2091,-102.22269
31.2797,-102.16429
31.2084,-102.25569
31.269,-102.1919
31.2893,-102.1555
31.2902,-102.15479
31.29779,-102.18749
31.22168,-102.15939
31.2494,-102.23509
31.2623,-102.23299
31.2375,-102.24889
31.2912,-102.15409
31.21406,-102.2705
31.2214,-102.26279
31.2807,-102.19579
31.28449,-102.15479
31.2399,-102.24609
31.22056,-102.26352
31.22509,-102.25949
31.22619,-102.25879
31.224,-102.26029
31.22409,-102.15389
31.23859,-102.23919
31.2079,-102.22689
31.22946,-102.25659
31.2061,-102.23699
31.207,-102.26259
31.25568,-102.23335
31.22168,-102.146
31.2096,-102.25059
31.23315,-102.14005
31.20729,-102.25789
31.2448,-102.23209
31.2306,-102.25589
31.2501,-102.22859
31.2131,-102.26349
31.22101,-102.14695
31.2369,-102.13539
31.23509,-102.25159
31.22723,-102.13741
31.2413,-102.23619
31.22476,-102.14006
31.28169,-102.19529
31.24837,-102.22916
31.22175,-102.25539
31.25781,-102.23311
31.2369,-102.24119
31.18667,-102.14741
31.22415,-102.14118
31.23862,-102.13364
31.27329,-102.18729
31.28373,-102.19428
31.21389,-102.26259
31.22395,-102.25371
31.27889,-102.165
31.28029,-102.15709
31.23439,-102.25269
31.29689,-102.18829
31.21879,-102.26519
31.2391,-102.24699
31.2273,-102.2581
31.2308,-102.24829
31.23949,-102.23819
31.2564,-102.22709
31.24384,-102.24149
31.2646,-102.23283
31.1888,-102.14069
31.28782,-102.19204
31.2343,-102.24429
31.23249,-102.24629
31.25185,-102.22807
31.2739,-102.20069
31.24223,-102.24334
31.21468,-102.26158
31.2184,-102.25799
31.29484,-102.18916
31.2938,-102.18959
31.294,-102.15199
31.26629,-102.19529
31.273,-102.20139
31.28219,-102.1555
31.26803,-102.19311
31.18809,-102.14333
31.2856,-102.15419
31.21059,-102.26699
31.28099,-102.18059
31.21362,-102.27168
31.27889,-102.1975
31.20729,-102.22879
31.26676,-102.23277
31.2685,-102.20529
31.227,-102.25171
31.20709,-102.26149
31.2439,-102.23309
31.23614,-102.13628
31.22286,-102.25455
31.23381,-102.1391
31.21955,-102.25713
31.27099,-102.18949
31.2468,-102.22999
31.23457,-102.1381
31.23159,-102.24729
31.27819,-102.1592
31.272,-102.18829
31.2086,-102.22489
31.24299,-102.24239
31.23599,-102.24229
31.24019,-102.13389
31.2478,-102.23689
31.27609,-102.19949
31.2765,-102.23259
31.2798,-102.19659
31.25888,-102.22682
31.26707,-102.19433
31.2068,-102.23079
31.21455,-102.2693
31.23773,-102.13448
31.21738,-102.25881
31.2105,-102.24459
31.21969,-102.26439
31.24217,-102.23515
31.20989,-102.24919
31.27029,-102.20369
31.2721,-102.20219
31.22253,-102.1451
31.2751,-102.20019
31.2921,-102.15339
31.20939,-102.25189
31.27,-102.19079
31.25097,-102.23468
31.22206,-102.15814
31.18838,-102.14205
31.2949,-102.15119
31.28219,-102.17979
31.27799,-102.19809
31.23669,-102.24979
31.24464,-102.24059
31.2403,-102.13209
31.2907,-102.19109
31.22315,-102.26108
31.25415,-102.22763
31.2813,-102.15639
31.2105,-102.24629
31.24305,-102.23415
31.20713,-102.25935
31.2359,-102.25069
31.24699,-102.23789
31.28869,-102.19139
31.22867,-102.25032
31.27889,-102.1835
31.2454,-102.23969
31.27119,-102.20299
31.23509,-102.24329
26.23056,-97.52583
26.2618,-97.51204
26.27332,-97.50077
26.18696,-97.5025
26.24719,-97.49224
26.26858,-97.56783
26.22342,-97.46581
26.22743,-97.50153
26.23965,-97.51028
26.19161,-97.49911
26.26366,-97.5084
26.2044,-97.49931
26.22671,-97.49001
26.2829,-97.50261
26.26128,-97.52493
26.22414,-97.47754
26.25844,-97.48541
26.27695,-97.51891
26.27239,-97.53658
26.25647,-97.48859
26.25977,-97.47704
26.19948,-97.50468
26.26535,-97.55593
26.24204,-97.5075
26.24309,-97.4942
26.22718,-97.49758
26.21734,-97.4986
26.25682,-97.49631
26.22435,-97.46948
26.2354,-97.52074
26.23668,-97.51228
26.23376,-97.46608
26.25573,-97.5255
26.2572,-97.48115
26.27744,-97.52268
26.26025,-97.47289
26.20066,-97.50111
26.25707,-97.49247
26.2859,-97.49998
26.2487,-97.51859
26.27338,-97.53244
26.28136,-97.53931
26.27813,-97.52639
26.25606,-97.50302
26.21279,-97.49006
26.18455,-97.50565
26.2073,-97.49728
26.25726,-97.53029
26.2332,-97.47033
26.27466,-97.52856
26.26967,-97.50416
26.25971,-97.55563
26.28079,-97.5062
26.26534,-97.5704
26.21491,-97.50183
31.67971,-101.28286
31.69695,-101.25429
31.70505,-101.35004
31.74822,-101.31149
31.76784,-101.30422
31.76434,-101.24923
31.72059,-101.27766
31.78084,-101.36524
31.73549,-101.30528
31.67507,-101.2154
31.77677,-101.34328
31.73149,-101.24173
31.78824,-101.37463
31.67875,-101.27657
31.75245,-101.22799
31.77768,-101.2523
31.71958,-101.27266
31.73096,-101.29335
31.68521,-101.31043
31.75407,-101.2935
31.71772,-101.30006
31.65454,-101.38747
31.78076,-101.36984
31.76346,-101.32472
31.67432,-101.26251
31.69611,-101.33123
31.76907,-101.27974
31.69916,-101.26451
31.74961,-101.24708
31.75188,-101.23682
31.69371,-101.29127
31.74567,-101.27289
31.76133,-101.22339
31.65422,-101.39273
31.75557,-101.26894
31.74601,-101.30112
31.72763,-101.32605
31.75171,-101.22231
31.67429,-101.25648
31.75998,-101.33019
31.65486,-101.3822
31.76961,-101.25815
31.71152,-101.30513
31.7197,-101.34764
31.74761,-101.32357
31.71331,-101.31639
31.76915,-101.27519
31.75642,-101.25232
31.73085,-101.3126
31.77633,-101.35848
31.69884,-101.33705
31.65513,-101.37693
31.68188,-101.30492
31.72841,-101.23783
31.76464,-101.34896
31.76384,-101.28585
31.68925,-101.31577
31.73319,-101.20941
31.67911,-101.29064
31.71763,-101.28802
31.76431,-101.31973
31.76483,-101.31408
31.71296,-101.32299
31.76873,-101.26993
31.76566,-101.30921
31.676,-101.21021
31.69399,-101.28621
31.73522,-101.24708
31.77785,-101.24745
31.69388,-101.28152
31.76565,-101.24226
31.77396,-101.21671
31.70468,-101.27655
31.73283,-101.25398
31.74899,-101.3168
31.70374,-101.34421
31.74593,-101.25105
31.73732,-101.26352
31.73566,-101.29836
31.67715,-101.26968
31.76052,-101.23046
31.70336,-101.28887
31.74865,-101.27809
31.71221,-101.31104
31.69244,-101.29748
31.69342,-101.2747
31.65366,-101.40331
31.75158,-101.21448
31.73765,-101.26948
31.67405,-101.24903
31.74738,-101.30541
31.75897,-101.33591
31.7525,-101.28695
31.70768,-101.25861
31.70586,-101.35523
31.76539,-101.34297
31.65395,-101.398
31.72297,-101.33666
31.67952,-101.29694
31.75153,-101.28178
31.70453,-101.28433
31.76352,-101.21623
31.72183,-101.34227
31.72592,-101.33017
31.7046,-101.27023
31.67541,-101.23679
31.69423,-101.26946
31.73185,-101.21428
31.0696,-100.68509
31.1196,-100.61519
31.15039,-100.65319
31.14129,-100.70229
31.08509,-100.69819
31.1529,-100.6284
31.166,-100.59259
31.1224,-100.61939
31.1538,-100.58769
31.1478,-100.70969
31.162,-100.61559
31.1519,-100.61049
31.1312,-100.68099
31.14899,-100.64949
31.0696,-100.69039
31.0854,-100.68379
31.1531,-100.6433
31.13549,-100.73699
31.1322,-100.64619
31.1659,-100.6274
31.0993,-100.72659
31.11,-100.62349
31.1458,-100.69819
31.1251,-100.63079
31.1,-100.60909
31.16559,-100.62989
31.1318,-100.67859
31.16509,-100.62219
31.10889,-100.65129
31.1543,-100.63659
31.131,-100.64339
31.1655,-100.62479
31.1083,-100.62639
31.1405,-100.70469
31.1323,-100.65179
31.151,-100.64639
31.16159,-100.60119
31.0971,-100.71809
31.16279,-100.58879
31.0697,-100.67939
31.10609,-100.69299
31.1513,-100.65599
31.1053,-100.6433
31.124,-100.72839
31.0854,-100.6788
31.1538,-100.63169
31.1347,-100.73399
31.1042,-100.6955
31.1328,-100.73139
31.147,-100.70419
31.1111,-100.61979
31.08509,-100.70479
31.10869,-100.6611
31.1589,-100.60829
31.0834,-100.70899
31.1452,-100.69489
31.0962,-100.71389
31.0696,-100.68789
31.1589,-100.61219
31.166,-100.63259
31.09609,-100.69799
31.13059,-100.64069
31.12429,-100.72119
31.0812,-100.71389
31.1041,-100.64599
31.1233,-100.71779
31.15599,-100.64039
31.164,-100.63789
31.10239,-100.61429
31.1235,-100.73109
31.0854,-100.68879
31.0854,-100.68129
31.0999,-100.60659
31.133,-100.64919
31.0967,-100.72179
31.12429,-100.72519
31.15669,-100.60369
31.0965,-100.70929
31.1077,-100.65779
31.12639,-100.63339
31.08509,-100.69499
31.08509,-100.70149
31.1613,-100.61929
31.1471,-100.71259
31.1088,-100.63009
31.1036,-100.6983
31.09679,-100.70459
31.16419,-100.63529
31.16629,-100.59649
31.1652,-100.61139
31.1197,-100.6265
31.1015,-100.61139
31.0696,-100.68199
31.0854,-100.6863
31.1099,-100.65409
31.1235,-100.71409
31.1359,-100.68859
31.1294,-100.63719
31.09609,-100.70069
31.1477,-100.70729
26.70497,-99.0322
26.69103,-99.07919
26.67637,-99.07399
26.68054,-99.06738
26.72067,-98.99676
26.69795,-98.98023
26.66136,-99.09006
26.72094,-99.04884
26.71557,-99.00996
26.74894,-99.01595
26.66539,-99.06507
26.70806,-98.99475
26.73021,-99.07082
26.72967,-99.02335
26.72295,-99.03955
26.70412,-99.05763
26.70047,-98.9763
26.73209,-99.01878
26.72383,-99.03482
26.67242,-99.08634
26.74463,-99.02905
26.71934,-99.09583
26.71795,-99.00319
26.70335,-99.07518
26.71405,-99.01921
26.73893,-98.99807
26.66904,-99.06039
26.72359,-98.98949
26.70834,-99.0425
26.68764,-99.08991
26.70356,-98.973
26.71049,-98.98845
26.70278,-99.06425
26.65962,-99.07826
26.66244,-99.07026
26.7274,-99.02879
26.73526,-99.00388
26.72201,-99.08881
26.74714,-99.02404
26.71286,-98.98133
26.7189,-99.05871
26.73496,-99.06228
26.75102,-99.01165
26.70543,-99.00138
26.72539,-99.08066
26.70624,-99.02374
26.70543,-99.04878
26.73437,-99.01305
26.35532,-97.49601
26.43356,-97.64521
26.36393,-97.52809
26.32365,-97.53949
26.38146,-97.52478
26.30491,-97.53366
26.36844,-97.47921
26.31636,-97.5494
26.39193,-97.63432
26.36849,-97.48499
26.332,-97.55339
26.39191,-97.63945
26.41165,-97.57423
26.36853,-97.47144
26.4141,-97.63223
26.40331,-97.58415
26.38067,-97.58002
26.34209,-97.49555
26.3471,-97.47482
26.35897,-97.45921
26.3189,-97.54693
26.34665,-97.5232
26.36882,-97.46319
26.33977,-97.4987
26.36753,-97.493
26.42264,-97.61411
26.41705,-97.62729
26.4192,-97.6237
26.45134,-97.61954
26.36544,-97.51888
26.34596,-97.5274
26.37541,-97.61093
26.31211,-97.53362
26.42045,-97.56796
26.33767,-97.50315
26.44968,-97.62516
26.43608,-97.63555
26.35664,-97.48775
26.36823,-97.48917
26.44702,-97.63579
26.34709,-97.46619
26.34649,-97.4623
26.43009,-97.65479
26.43246,-97.65066
26.3552,-97.50013
26.34646,-97.4581
26.30795,-97.55775
26.38042,-97.54321
26.40966,-97.65609
26.35048,-97.44818
26.36855,-97.46746
26.3338,-97.51734
26.37264,-97.54723
26.33671,-97.50778
26.33604,-97.51226
26.30306,-97.54118
26.33213,-97.52538
26.36541,-97.52409
26.36101,-97.54062
26.32468,-97.56284
26.31833,-97.56865
26.35782,-97.479
26.32704,-97.55946
26.36212,-97.53165
26.35752,-97.48402
26.38011,-97.57235
26.358,-97.47469
26.31614,-97.53079
